date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,sqft_above,sqft_basement,yr_built,yr_renovated,street,city,statezip,country,Address,Latitude,Longitude,Year,Month
2014-05-23,83300,3.0,2.0,1370,78408,1.0,0,0,5,1370,0,1964,0,24007 196th Ave SE,Covington,WA 98042,USA,24007 196th Ave SE Covington WA 98042 USA,47.38674959999999,-122.080868,2014,5
2014-05-23,316850,4.0,3.0,4060,35621,1.0,0,0,3,2030,2030,1989,0,32915 176th Ave SE,Auburn,WA 98092,USA,32915 176th Ave SE Auburn WA 98092 USA,47.3058645,-122.1078015,2014,5
2014-05-23,259585,4.0,2.5,1960,9898,2.0,0,0,3,1960,0,2001,0,24330 130th Ave SE,Kent,WA 98030,USA,24330 130th Ave SE Kent WA 98030 USA,47.3834968,-122.1679845,2014,5
2014-05-27,328211,4.0,2.5,1720,9600,1.0,0,0,3,1120,600,1961,2004,1915 Ginko St SE,Auburn,WA 98092,USA,1915 Ginko St SE Auburn WA 98092 USA,47.2917054,-122.1879389,2014,5
2014-05-27,673476,4.0,2.5,2740,12899,2.0,0,0,4,2740,0,1990,0,3148 234th Ct SE,Sammamish,WA 98075,USA,3148 234th Ct SE Sammamish WA 98075 USA,47.5810936,-122.0278542,2014,5
2014-05-27,0,4.0,1.0,1360,13372,1.0,0,0,3,1360,0,1955,2005,18423 61st Pl NE,Kenmore,WA 98028,USA,18423 61st Pl NE Kenmore WA 98028 USA,47.762133,-122.2625918,2014,5
2014-05-27,425000,3.0,2.5,1870,5449,2.0,0,0,3,1870,0,2003,0,9032 NE 176th St,Bothell,WA 98011,USA,9032 NE 176th St Bothell WA 98011 USA,47.75569600000001,-122.2200868,2014,5
2014-05-28,127160,2.0,1.0,720,4222,1.0,0,0,4,720,0,1942,1982,821 Edmonds Ave NE,Renton,WA 98056,USA,821 Edmonds Ave NE Renton WA 98056 USA,47.4965883,-122.1858949,2014,5
2014-05-28,341750,3.0,2.25,2180,7741,2.0,0,0,3,2180,0,1986,0,4315 201st Ave NE,Sammamish,WA 98074,USA,4315 201st Ave NE Sammamish WA 98074 USA,47.6482807,-122.0720656,2014,5
2014-05-28,178650,3.0,1.5,1430,8960,1.0,0,0,4,1430,0,1953,1983,14219-14231 11th Ave SW,Burien,WA 98166,USA,14219-14231 11th Ave SW Burien WA 98166 USA,47.4760226,-122.3492794,2014,5
2014-05-28,87500,2.0,1.0,780,6685,1.0,0,0,4,780,0,1948,0,311 L St SE,Auburn,WA 98002,USA,311 L St SE Auburn WA 98002 USA,47.3049671,-122.2150485,2014,5
2014-05-28,282508,3.0,1.0,1180,5002,1.5,0,0,3,1180,0,1946,0,17022 5th Ave NE,Shoreline,WA 98155,USA,17022 5th Ave NE Shoreline WA 98155 USA,47.752951,-122.3237491,2014,5
2014-05-28,450385,3.0,2.0,1300,3731,1.0,0,0,3,900,400,1993,0,7250 Rainier Ave S,Seattle,WA 98118,USA,7250 Rainier Ave S Seattle WA 98118 USA,47.53753870000001,-122.269904,2014,5
2014-05-28,435000,4.0,3.0,4260,18000,2.0,0,2,3,4260,0,2000,0,7436 SE 76th St,Mercer Island,WA 98040,USA,7436 SE 76th St Mercer Island WA 98040 USA,47.53551359999999,-122.2395009,2014,5
2014-05-28,532500,2.0,1.75,2050,11900,1.0,0,0,4,2050,0,1950,1983,1149-1199 91st Ave NE,Bellevue,WA 98004,USA,1149-1199 91st Ave NE Bellevue WA 98004 USA,47.6209488,-122.2193802,2014,5
2014-05-29,408900,3.0,1.75,2930,19876,1.0,0,0,3,2030,900,1993,0,12542 NE 160th Pl,Woodinville,WA 98072,USA,12542 NE 160th Pl Woodinville WA 98072 USA,47.7443183,-122.1701739,2014,5
2014-05-29,156766,2.0,1.0,1500,4120,1.5,0,0,3,880,620,1928,1954,220 Garden Ave N,Renton,WA 98057,USA,220 Garden Ave N Renton WA 98057 USA,47.4857172,-122.2000087,2014,5
2014-05-29,452500,5.0,3.5,5960,13703,2.0,0,2,3,4770,1190,1984,0,510 175th Pl NE,Bellevue,WA 98008,USA,510 175th Pl NE Bellevue WA 98008 USA,47.6149912,-122.1069351,2014,5
2014-05-29,308830,2.0,1.0,810,4800,1.0,0,0,3,810,0,1919,2001,4611 51st Ave S,Seattle,WA 98118,USA,4611 51st Ave S Seattle WA 98118 USA,47.5613411,-122.2697464,2014,5
2014-05-29,484991,4.0,2.75,2320,4344,2.0,0,0,3,2320,0,2012,1912,4242 NE 2nd Ct,Renton,WA 98059,USA,4242 NE 2nd Ct Renton WA 98059 USA,47.4865918,-122.1621052,2014,5
2014-05-30,287919,2.0,1.0,1090,5000,1.0,0,0,4,730,360,1942,1982,8607 36th Ave SW,Seattle,WA 98126,USA,8607 36th Ave SW Seattle WA 98126 USA,47.5258243,-122.3781431,2014,5
2014-05-30,247875,2.0,1.0,1000,4776,1.0,0,0,4,1000,0,1942,1982,4557 14th Ave S,Seattle,WA 98108,USA,4557 14th Ave S Seattle WA 98108 USA,47.5618638,-122.3151248,2014,5
2014-05-30,309487,3.0,2.5,2260,19821,2.0,0,0,3,2260,0,1994,0,17207 190th Ave SE,Renton,WA 98058,USA,17207 190th Ave SE Renton WA 98058 USA,47.4480099,-122.0879604,2014,5
2014-05-30,173666,4.0,1.0,1290,5000,1.5,0,0,3,1290,0,1957,2000,10022 19th Ave SW,Seattle,WA 98146,USA,10022 19th Ave SW Seattle WA 98146 USA,47.5130105,-122.3582086,2014,5
2014-05-30,237481,3.0,2.0,2120,7560,1.0,0,0,3,2120,0,1991,0,18600 135th Pl SE,Renton,WA 98058,USA,18600 135th Pl SE Renton WA 98058 USA,47.4351048,-122.1600044,2014,5
2014-05-30,326983,3.0,2.25,1490,4522,2.0,0,0,3,1490,0,2009,0,8008 NE 183rd St,Kenmore,WA 98028,USA,8008 NE 183rd St Kenmore WA 98028 USA,47.7611078,-122.233057,2014,5
2014-05-30,790000,4.0,2.5,2310,5100,2.0,0,0,3,2310,0,2013,1923,144 NW 103rd St,Seattle,WA 98177,USA,144 NW 103rd St Seattle WA 98177 USA,47.70388020000001,-122.3600024,2014,5
2014-06-02,0,1.0,1.0,720,6000,1.0,0,0,3,720,0,1940,1996,1236 S Cloverdale St,Seattle,WA 98108,USA,1236 S Cloverdale St Seattle WA 98108 USA,47.5267122,-122.3160083,2014,6
2014-06-02,678333,3.0,2.5,1840,3035,1.0,0,0,3,920,920,1926,2003,4003 2nd Ave NE,Seattle,WA 98105,USA,4003 2nd Ave NE Seattle WA 98105 USA,47.65569319999999,-122.3270854,2014,6
2014-06-02,542804,5.0,2.75,2910,36250,1.0,0,0,3,1590,1320,1977,2004,19720 SE 21st St,Sammamish,WA 98075,USA,19720 SE 21st St Sammamish WA 98075 USA,47.591555,-122.0757967,2014,6
2014-06-02,723243,4.0,2.75,3270,12880,2.0,0,0,3,3270,0,2014,0,6839 126th Ave NE,Kirkland,WA 98033,USA,6839 126th Ave NE Kirkland WA 98033 USA,47.6678679,-122.1718844,2014,6
2014-06-03,667781,5.0,2.75,3040,10257,2.0,0,0,3,3040,0,1993,0,5627 167th Pl SE,Bellevue,WA 98006,USA,5627 167th Pl SE Bellevue WA 98006 USA,47.5531205,-122.1187919,2014,6
2014-06-03,108333,3.0,1.0,1200,9936,1.0,0,0,4,1200,0,1969,0,23414 SE 269th St,Maple Valley,WA 98038,USA,23414 SE 269th St Maple Valley WA 98038 USA,47.36090919999999,-122.0288898,2014,6
2014-06-03,0,5.0,2.75,2740,5616,1.5,0,0,5,1670,1070,1925,0,1013 NE 80th St,Seattle,WA 98115,USA,1013 NE 80th St Seattle WA 98115 USA,47.6865562,-122.3168646,2014,6
2014-06-03,535000,4.0,2.25,2290,5350,2.0,0,0,4,2120,170,1958,1972,2523 42nd Ave W,Seattle,WA 98199,USA,2523 42nd Ave W Seattle WA 98199 USA,47.6428536,-122.4112265,2014,6
2014-06-03,596165,4.0,2.0,2580,6000,1.0,0,0,5,1300,1280,1950,0,3449 Magnolia Blvd W,Seattle,WA 98199,USA,3449 Magnolia Blvd W Seattle WA 98199 USA,47.6515052,-122.4130802,2014,6
2014-06-03,269187,3.0,1.75,1590,27200,1.5,0,0,4,1590,0,1926,1993,19827 SE Maple Valley Hwy,Maple Valley,WA 98038,USA,19827 SE Maple Valley Hwy Maple Valley WA 98038 USA,47.39153779999999,-122.0460949,2014,6
2014-06-03,148612,3.0,1.0,1040,6860,2.0,0,0,3,1040,0,1942,1999,10120-10198 34th Ave SW,Seattle,WA 98146,USA,10120-10198 34th Ave SW Seattle WA 98146 USA,47.5122918,-122.3748362,2014,6
2014-06-03,0,3.0,1.0,1300,6710,1.0,0,0,4,1300,0,1952,0,2760 72nd Ave SE,Mercer Island,WA 98040,USA,2760 72nd Ave SE Mercer Island WA 98040 USA,47.585095,-122.2419495,2014,6
2014-06-03,0,5.0,2.5,2090,4698,2.0,0,0,3,2090,0,1998,2006,27622 237th Pl SE,Maple Valley,WA 98038,USA,27622 237th Pl SE Maple Valley WA 98038 USA,47.3538349,-122.0249894,2014,6
2014-06-03,341166,5.0,2.75,2670,3800,2.0,0,0,3,2670,0,2014,0,16301 SE 139th Ct,Renton,WA 98059,USA,16301 SE 139th Ct Renton WA 98059 USA,47.4779146,-122.1230515,2014,6
2014-06-04,132500,4.0,1.0,1540,115434,1.5,0,0,4,1540,0,1923,0,9138 S 208th St,Kent,WA 98031,USA,9138 S 208th St Kent WA 98031 USA,47.4163326,-122.2199959,2014,6
2014-06-04,557125,4.0,2.75,3370,12447,2.0,0,0,3,3370,0,1991,0,14257 212th Dr NE,Woodinville,WA 98077,USA,14257 212th Dr NE Woodinville WA 98077 USA,47.7308808,-122.0580504,2014,6
2014-06-04,228944,3.0,1.75,1730,11325,1.0,0,0,5,1730,0,1972,0,23403 120th Ave SE,Kent,WA 98031,USA,23403 120th Ave SE Kent WA 98031 USA,47.3921561,-122.1817852,2014,6
2014-06-05,592105,3.0,2.5,1640,29970,2.0,0,0,3,1640,0,1992,0,3040 273rd Ave NE,Redmond,WA 98053,USA,3040 273rd Ave NE Redmond WA 98053 USA,47.63596829999999,-121.9742027,2014,6
2014-06-05,535000,4.0,2.25,2980,8051,1.5,0,2,4,2020,960,1935,0,2550 Westmont Way W,Seattle,WA 98199,USA,2550 Westmont Way W Seattle WA 98199 USA,47.642472,-122.4091793,2014,6
2014-06-05,420642,3.0,2.0,1330,8100,1.0,0,0,4,1330,0,1969,0,13817 125th Ave NE,Kirkland,WA 98034,USA,13817 125th Ave NE Kirkland WA 98034 USA,47.7251114,-122.1751123,2014,6
2014-06-05,132250,4.0,2.25,2192,12128,2.0,0,0,3,2192,0,2006,0,26429 106th Ave SE,Kent,WA 98030,USA,26429 106th Ave SE Kent WA 98030 USA,47.36435789999999,-122.1999826,2014,6
2014-06-05,237227,4.0,2.5,2068,7242,2.0,0,0,4,2068,0,1976,1992,30036-30116 42nd Pl S,Auburn,WA 98001,USA,30036-30116 42nd Pl S Auburn WA 98001 USA,47.3317956,-122.2806854,2014,6
2014-06-05,440825,3.0,1.75,1980,6250,1.0,0,1,5,1090,890,1910,0,5256 42nd Ave SW,Seattle,WA 98136,USA,5256 42nd Ave SW Seattle WA 98136 USA,47.5540214,-122.3850048,2014,6
2014-06-05,2560498,3.0,2.5,1710,1664,2.0,0,0,5,1300,410,2003,0,2826 21st Ave W,Seattle,WA 98199,USA,2826 21st Ave W Seattle WA 98199 USA,47.6455694,-122.3831284,2014,6
2014-06-06,423050,2.0,1.0,890,4590,1.0,0,0,3,890,0,1923,1998,332 NW 84th St,Seattle,WA 98117,USA,332 NW 84th St Seattle WA 98117 USA,47.6900392,-122.3621196,2014,6
2014-06-06,1337044,4.0,3.5,4280,9583,2.0,0,0,3,4280,0,2005,0,1415 108th Ave SE,Bellevue,WA 98004,USA,1415 108th Ave SE Bellevue WA 98004 USA,47.5979257,-122.1967711,2014,6
2014-06-06,315368,3.0,2.5,3080,12476,2.0,0,0,3,3080,0,1990,2009,25221 235th Way SE,Maple Valley,WA 98038,USA,25221 235th Way SE Maple Valley WA 98038 USA,47.3752617,-122.0288088,2014,6
2014-06-06,417985,4.0,2.25,2070,7500,2.0,0,0,4,2070,0,1977,0,14025 93rd Ave NE,Kirkland,WA 98034,USA,14025 93rd Ave NE Kirkland WA 98034 USA,47.72691709999999,-122.2172228,2014,6
2014-06-06,723243,4.0,2.75,3010,7215,2.0,0,0,3,3010,0,2014,0,10611 Slater Ave NE,Kirkland,WA 98033,USA,10611 Slater Ave NE Kirkland WA 98033 USA,47.6952874,-122.1780616,2014,6
2014-06-09,259950,4.0,2.0,2030,9300,1.0,0,0,4,2030,0,1976,1992,14218 NE 67th Ct,Redmond,WA 98052,USA,14218 NE 67th Ct Redmond WA 98052 USA,47.6658544,-122.148916,2014,6
2014-06-09,0,4.0,3.75,4060,19290,2.0,0,0,3,4060,0,2002,0,21418 SE 5th Pl,Sammamish,WA 98074,USA,21418 SE 5th Pl Sammamish WA 98074 USA,47.6051344,-122.0528738,2014,6
2014-06-10,237333,3.0,2.75,2340,16500,1.0,0,0,4,1500,840,1972,0,21600 SE 18th Pl,Sammamish,WA 98075,USA,21600 SE 18th Pl Sammamish WA 98075 USA,47.5924194,-122.0604376,2014,6
2014-06-10,426090,3.0,2.5,2340,5957,2.0,0,0,3,2340,0,1995,0,7821 NE 147th St,Kenmore,WA 98028,USA,7821 NE 147th St Kenmore WA 98028 USA,47.73470349999999,-122.235982,2014,6
2014-06-10,458663,2.0,1.0,1470,7137,1.0,0,0,3,1020,450,1941,1994,9736 Dayton Ave N,Seattle,WA 98103,USA,9736 Dayton Ave N Seattle WA 98103 USA,47.7007626,-122.3524708,2014,6
2014-06-10,812650,4.0,2.5,3700,21755,1.0,0,4,3,2620,1080,1988,2000,4462 175th Pl SE,Bellevue,WA 98006,USA,4462 175th Pl SE Bellevue WA 98006 USA,47.5661194,-122.1081473,2014,6
2014-06-10,135333,4.0,1.0,1200,7200,1.5,0,0,3,1200,0,1944,0,6815 S 120th Pl,Seattle,WA 98178,USA,6815 S 120th Pl Seattle WA 98178 USA,47.4950978,-122.2481632,2014,6
2014-06-11,0,5.0,2.75,2910,53898,1.0,0,0,5,1510,1400,1979,0,13505 208th Ave NE,Woodinville,WA 98077,USA,13505 208th Ave NE Woodinville WA 98077 USA,47.72019110000001,-122.061982,2014,6
2014-06-11,0,5.0,2.0,1910,7200,1.0,0,0,4,1110,800,1951,1999,11620-11698 57th Ave S,Seattle,WA 98178,USA,11620-11698 57th Ave S Seattle WA 98178 USA,47.4977639,-122.261028,2014,6
2014-06-11,0,3.0,2.5,2880,13500,1.0,0,4,5,1520,1360,1950,0,9243 NE 20th St,Clyde Hill,WA 98004,USA,9243 NE 20th St Clyde Hill WA 98004 USA,47.6280244,-122.2159101,2014,6
2014-06-11,0,5.0,2.75,3240,6863,2.0,0,0,3,3240,0,2013,1923,1301-1303 Monterey Ave NE,Renton,WA 98056,USA,1301-1303 Monterey Ave NE Renton WA 98056 USA,47.50395049999999,-122.1929111,2014,6
2014-06-12,387884,3.0,1.75,1590,8219,1.5,0,0,5,970,620,1938,0,12632 93rd Pl NE,Kirkland,WA 98034,USA,12632 93rd Pl NE Kirkland WA 98034 USA,47.714493,-122.217069,2014,6
2014-06-12,437500,5.0,3.5,3690,11928,2.0,0,0,3,2540,1150,2006,0,114 210th Ave NE,Sammamish,WA 98074,USA,114 210th Ave NE Sammamish WA 98074 USA,47.6106419,-122.0603537,2014,6
2014-06-12,641633,3.0,2.5,2480,5137,2.0,0,0,3,2480,0,2000,0,13202 NE 92nd Way,Redmond,WA 98052,USA,13202 NE 92nd Way Redmond WA 98052 USA,47.6840375,-122.1638645,2014,6
2014-06-12,681965,4.0,2.5,2683,40386,2.0,0,0,4,2683,0,1987,0,10821 151st Ave NE,Redmond,WA 98052,USA,10821 151st Ave NE Redmond WA 98052 USA,47.6981957,-122.1376361,2014,6
2014-06-12,229629,2.0,1.0,1100,8281,1.0,0,0,4,1100,0,1947,1988,1206 NE 155th St,Shoreline,WA 98155,USA,1206 NE 155th St Shoreline WA 98155 USA,47.7414174,-122.3151015,2014,6
2014-06-12,0,4.0,1.0,2080,3500,1.5,0,0,5,1260,820,1926,0,6506 40th Ave SW,Seattle,WA 98136,USA,6506 40th Ave SW Seattle WA 98136 USA,47.5445077,-122.3828938,2014,6
2014-06-12,210614,3.0,2.5,2210,10119,1.0,0,0,4,1450,760,1966,0,1121 E Guiberson St,Kent,WA 98030,USA,1121 E Guiberson St Kent WA 98030 USA,47.3783022,-122.2201006,2014,6
2014-06-12,790000,4.0,3.25,2420,4000,1.5,0,0,5,1870,550,1911,1984,4039 4th Ave NE,Seattle,WA 98105,USA,4039 4th Ave NE Seattle WA 98105 USA,47.65676999999999,-122.3248914,2014,6
2014-06-12,435500,3.0,3.5,1240,1666,2.0,0,0,3,1000,240,2008,0,5922 44th Ave SW,Seattle,WA 98136,USA,5922 44th Ave SW Seattle WA 98136 USA,47.5496276,-122.3880804,2014,6
2014-06-13,738190,3.0,2.5,2300,3060,1.5,0,0,3,1510,790,1930,2002,7349 17th Ave NE,Seattle,WA 98115,USA,7349 17th Ave NE Seattle WA 98115 USA,47.6826763,-122.3101477,2014,6
2014-06-13,497333,3.0,1.75,1760,12874,1.0,0,0,4,1230,530,1967,0,12926 SE 23rd St,Bellevue,WA 98005,USA,12926 SE 23rd St Bellevue WA 98005 USA,47.59052330000001,-122.166982,2014,6
2014-06-13,300000,3.0,2.0,2020,8555,1.0,0,0,4,1220,800,1957,2001,13545 39th Ave NE,Seattle,WA 98125,USA,13545 39th Ave NE Seattle WA 98125 USA,47.7277877,-122.2872273,2014,6
2014-06-15,1036200,4.0,3.25,2500,5801,1.5,0,0,3,1960,540,1926,2003,1502 Parkside Dr E,Seattle,WA 98112,USA,1502 Parkside Dr E Seattle WA 98112 USA,47.63206419999999,-122.2901742,2014,6
2014-06-16,163785,2.0,1.0,760,5500,1.5,0,0,3,760,0,1947,2012,11023 4th Ave S,Seattle,WA 98168,USA,11023 4th Ave S Seattle WA 98168 USA,47.5044672,-122.3290746,2014,6
2014-06-16,351250,4.0,1.75,1580,5340,1.0,0,0,3,1130,450,1947,2012,214 20th Ave S,Seattle,WA 98144,USA,214 20th Ave S Seattle WA 98144 USA,47.6003809,-122.3061439,2014,6
2014-06-17,645325,3.0,2.5,2670,10481,2.0,0,0,3,2670,0,2003,0,6901 123rd Ave NE,Kirkland,WA 98033,USA,6901 123rd Ave NE Kirkland WA 98033 USA,47.6673071,-122.1761355,2014,6
2014-06-17,171224,3.0,1.0,1140,8366,1.0,0,0,5,1140,0,1943,0,3108 SE 6th St,Renton,WA 98058,USA,3108 SE 6th St Renton WA 98058 USA,47.4768102,-122.1769658,2014,6
2014-06-17,0,5.0,3.75,3870,8225,2.0,0,0,3,3870,0,1998,2006,101-127 247th Ave SE,Sammamish,WA 98074,USA,101-127 247th Ave SE Sammamish WA 98074 USA,47.6080573,-122.0100394,2014,6
2014-06-17,540000,3.0,2.75,2750,18029,1.0,0,2,5,1810,940,1978,0,4708 154th Pl SE,Bellevue,WA 98006,USA,4708 154th Pl SE Bellevue WA 98006 USA,47.5617095,-122.1338629,2014,6
2014-06-17,233166,3.0,2.0,1570,7000,2.0,0,2,4,1050,520,1971,0,429 Randolph Ave,Seattle,WA 98122,USA,429 Randolph Ave Seattle WA 98122 USA,47.606083,-122.2859532,2014,6
2014-06-17,329333,3.0,1.75,1160,22470,1.0,0,0,4,1160,0,1976,1992,18124-18204 83rd Ave NE,Kenmore,WA 98028,USA,18124-18204 83rd Ave NE Kenmore WA 98028 USA,47.7598666,-122.2296922,2014,6
2014-06-17,225279,3.0,2.25,2110,7665,1.0,0,0,4,1360,750,1973,0,32744 30th Ave SW,Federal Way,WA 98023,USA,32744 30th Ave SW Federal Way WA 98023 USA,47.3081883,-122.3718717,2014,6
2014-06-17,331366,3.0,2.5,1270,2509,2.0,0,0,3,1270,0,2004,2003,2492 SW Webster St,Seattle,WA 98106,USA,2492 SW Webster St Seattle WA 98106 USA,47.5357073,-122.3649987,2014,6
2014-06-17,460886,4.0,2.5,3250,4500,2.0,0,0,3,3250,0,2009,0,5221 NE 7th Pl,Renton,WA 98059,USA,5221 NE 7th Pl Renton WA 98059 USA,47.4944405,-122.1490244,2014,6
2014-06-18,337945,2.0,1.0,940,9839,1.0,0,0,3,940,0,1910,2006,4100 SW Othello St,Seattle,WA 98136,USA,4100 SW Othello St Seattle WA 98136 USA,47.5379171,-122.3856151,2014,6
2014-06-18,0,4.0,1.5,2310,68824,2.0,0,0,4,2310,0,1968,0,29656 232nd Ave SE,Black Diamond,WA 98010,USA,29656 232nd Ave SE Black Diamond WA 98010 USA,47.3354198,-122.0313141,2014,6
2014-06-18,243069,3.0,1.0,1130,12519,1.0,0,0,3,1130,0,1958,2004,834 Lynnwood Ave NE,Renton,WA 98056,USA,834 Lynnwood Ave NE Renton WA 98056 USA,47.4966128,-122.1762568,2014,6
2014-06-18,0,6.0,3.0,3020,13783,2.0,0,0,3,3020,0,1952,2002,4115 85th Ave SE,Mercer Island,WA 98040,USA,4115 85th Ave SE Mercer Island WA 98040 USA,47.57218049999999,-122.2258923,2014,6
2014-06-18,690408,4.0,2.5,3210,14910,2.0,0,0,3,3210,0,1995,0,110-112 209th Pl SE,Sammamish,WA 98074,USA,110-112 209th Pl SE Sammamish WA 98074 USA,47.6075859,-122.0620573,2014,6
2014-06-19,592105,3.0,2.5,2650,40705,2.0,0,0,3,2650,0,1994,0,7047 208th Ave NE,Redmond,WA 98053,USA,7047 208th Ave NE Redmond WA 98053 USA,47.6689135,-122.064056,2014,6
2014-06-19,220083,3.0,1.75,1150,8079,1.0,0,0,4,1150,0,1983,0,12021 SE 251 Pl,Kent,WA 98030,USA,12021 SE 251 Pl Kent WA 98030 USA,47.3765874,-122.1798548,2014,6
2014-06-19,280000,3.0,3.0,3910,19023,2.0,0,0,3,3910,0,1985,0,31751 NE 110th St,Carnation,WA 98014,USA,31751 NE 110th St Carnation WA 98014 USA,47.69531079999999,-121.9141032,2014,6
2014-06-19,297857,4.0,2.5,3490,5000,2.0,0,0,3,3490,0,2003,0,16102 SE 251 St,Covington,WA 98042,USA,16102 SE 251 St Covington WA 98042 USA,47.3771581,-122.1269299,2014,6
2014-06-19,950833,5.0,3.0,3330,19126,2.0,0,0,4,2610,720,1977,0,6100 93rd Ave SE,Mercer Island,WA 98040,USA,6100 93rd Ave SE Mercer Island WA 98040 USA,47.5484914,-122.2140923,2014,6
2014-06-19,323833,4.0,1.0,1940,5753,1.5,0,0,3,1940,0,1947,2012,12234 1st Ave NW,Seattle,WA 98177,USA,12234 1st Ave NW Seattle WA 98177 USA,47.7188099,-122.3579556,2014,6
2014-06-19,309000,3.0,2.5,1800,2700,2.0,0,0,3,1800,0,2011,0,2803 SW Bataan St,Seattle,WA 98126,USA,2803 SW Bataan St Seattle WA 98126 USA,47.5457899,-122.3689117,2014,6
2014-06-20,248400,3.0,1.75,1880,11249,1.0,0,0,3,1330,550,1985,0,2431 T St NW,Auburn,WA 98001,USA,2431 T St NW Auburn WA 98001 USA,47.329436,-122.2568082,2014,6
2014-06-20,994500,4.0,2.25,2870,6280,1.5,0,0,4,1980,890,1905,0,1517-1519 17th Ave E,Seattle,WA 98112,USA,1517-1519 17th Ave E Seattle WA 98112 USA,47.6328576,-122.310236,2014,6
2014-06-20,0,4.0,2.5,1960,11600,1.0,0,0,5,980,980,1931,0,506 21st St SE,Auburn,WA 98002,USA,506 21st St SE Auburn WA 98002 USA,47.2895796,-122.2218902,2014,6
2014-06-20,0,4.0,1.0,1810,7500,1.0,0,0,2,1410,400,1959,0,12231 Occidental Ave S,Seattle,WA 98168,USA,12231 Occidental Ave S Seattle WA 98168 USA,47.4934747,-122.3327786,2014,6
2014-06-22,0,2.0,2.25,1490,6770,1.5,0,0,3,1490,0,1926,2003,4921 28th Ave S,Seattle,WA 98108,USA,4921 28th Ave S Seattle WA 98108 USA,47.5577326,-122.2971483,2014,6
2014-06-23,0,3.0,4.5,5230,17826,2.0,1,4,3,3740,1490,2005,0,7455 W Mercer Way,Mercer Island,WA 98040,USA,7455 W Mercer Way Mercer Island WA 98040 USA,47.5348326,-122.2428998,2014,6
2014-06-23,288500,5.0,2.5,3390,9760,1.0,0,0,5,1750,1640,1978,0,15224 SE 175th Pl,Renton,WA 98058,USA,15224 SE 175th Pl Renton WA 98058 USA,47.4462165,-122.1370305,2014,6
2014-06-23,379509,2.0,1.0,880,6413,1.0,0,0,3,880,0,1950,2005,3429 49th Ave SW,Seattle,WA 98116,USA,3429 49th Ave SW Seattle WA 98116 USA,47.573016,-122.3950395,2014,6
2014-06-23,180785,2.0,1.0,2550,21675,1.0,0,1,4,1610,940,1958,1972,22320 11th Ave S,Des Moines,WA 98198,USA,22320 11th Ave S Des Moines WA 98198 USA,47.4013299,-122.3188967,2014,6
2014-06-23,950100,4.0,2.5,3160,13194,2.0,0,0,5,3160,0,1965,0,6135 79th Ave SE,Mercer Island,WA 98040,USA,6135 79th Ave SE Mercer Island WA 98040 USA,47.5472382,-122.2331921,2014,6
2014-06-24,0,4.0,5.0,4550,18641,1.0,1,4,3,2600,1950,2002,0,425 E Lake Sammamish Pkwy SE,Sammamish,WA 98074,USA,425 E Lake Sammamish Pkwy SE Sammamish WA 98074 USA,47.6052534,-122.0769365,2014,6
2014-06-24,542500,5.0,2.75,3831,13800,2.0,1,4,3,3831,0,1959,1980,6208 SE 22nd St,Mercer Island,WA 98040,USA,6208 SE 22nd St Mercer Island WA 98040 USA,47.5918643,-122.2508954,2014,6
2014-06-24,362750,2.0,1.75,1240,3000,1.5,0,0,3,1240,0,1906,2014,150 NE 55th St,Seattle,WA 98105,USA,150 NE 55th St Seattle WA 98105 USA,47.6688841,-122.3260395,2014,6
2014-06-24,234975,4.0,2.75,2520,14021,2.0,0,0,3,2520,0,1999,0,28509 NE 149th Pl,Duvall,WA 98019,USA,28509 NE 149th Pl Duvall WA 98019 USA,47.7344186,-121.9569519,2014,6
2014-06-24,672500,4.0,2.25,2420,10200,2.0,0,0,4,2420,0,1973,0,8516 SE 78th St,Mercer Island,WA 98040,USA,8516 SE 78th St Mercer Island WA 98040 USA,47.5336273,-122.224975,2014,6
2014-06-24,391400,4.0,1.75,1250,7400,1.0,0,0,5,1250,0,1959,0,1039 165th Pl NE,Bellevue,WA 98008,USA,1039 165th Pl NE Bellevue WA 98008 USA,47.6197478,-122.1201679,2014,6
2014-06-24,0,3.0,2.75,1310,7300,1.0,0,0,3,1310,0,1957,2000,16232 SE 10th St,Bellevue,WA 98008,USA,16232 SE 10th St Bellevue WA 98008 USA,47.6015889,-122.1230814,2014,6
2014-06-24,198995,3.0,1.0,1410,8053,1.0,0,0,4,1410,0,1951,1999,10320 Dibble Ave NW,Seattle,WA 98177,USA,10320 Dibble Ave NW Seattle WA 98177 USA,47.7039904,-122.3671327,2014,6
2014-06-24,278900,3.0,1.0,990,9798,1.0,0,0,3,990,0,1968,1997,13101 NE 193rd Pl,Woodinville,WA 98072,USA,13101 NE 193rd Pl Woodinville WA 98072 USA,47.7670547,-122.1641169,2014,6
2014-06-24,171758,3.0,1.0,1000,8512,1.0,0,0,3,1000,0,1991,0,3402 261st Pl SE,Enumclaw,WA 98022,USA,3402 261st Pl SE Enumclaw WA 98022 USA,47.2042681,-121.9915003,2014,6
2014-06-24,325187,3.0,1.75,2000,7560,1.0,0,0,4,1300,700,1968,0,12621 SE 187th Pl,Renton,WA 98058,USA,12621 SE 187th Pl Renton WA 98058 USA,47.4345961,-122.1710071,2014,6
